JOB #,PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
3435,27402,ANVER 8 PAD MECHANICAL VACUUM LIFT MDL M250M-L & L200M8-231-4/44,2015,8,0,0,0,,35.55,35.55
3435,27402,ANVER 8 PAD MECHANICAL VACUUM LIFT MDL M250M-L & L200M8-231-4/44,2015,9,0,0,0,,35.55,35.55
3515,27402,ANVER SINGLE PAD MECHANICAL VACUUM LIFT,2015,9,0,0,0,,35.55,35.55
3422,27402,ANVER SINGLE PAD MECHANICAL VACUUM LIFT 1100 LB CAP. S/N 080001983,2015,7,0,0,0,,35.55,35.55
3422,27402,ANVER SINGLE PAD MECHANICAL VACUUM LIFT 1100 LB CAP. S/N 080001983,2015,8,0,0,0,,35.55,35.55
3422,27402,ANVER SINGLE PAD MECHANICAL VACUUM LIFT 1100 LB CAP. S/N 080001983,2015,9,0,0,0,,35.55,35.55
3112,27402,ANVER VACUUM LIFTER M100M SN#,2015,7,0,0,0,,35.55,35.55
3112,27402,ANVER VACUUM LIFTER M100M SN#,2015,8,0,0,0,,35.55,35.55
3112,27402,ANVER VACUUM LIFTER M100M SN#,2015,9,0,0,0,,35.55,35.55
3587,27402,ANVEWR 3 PAD VACU-LIFT 6000 LBS. MAX. 12' X 6' MAX. LOAD SIZE,2015,8,0,0,0,,35.55,35.55
3587,27402,ANVEWR 3 PAD VACU-LIFT 6000 LBS. MAX. 12' X 6' MAX. LOAD SIZE,2015,9,0,0,0,,35.55,35.55
3507,3200,"CMCI PUP 330# MAX CAP. 19"OAD @ #1025 & @1008""MCI PUP 330# MAX CA",2015,7,0,0,0,,35.55,35.55
3424,3317,"CMCI PUP 330B  19"OAD 330# MAX CAP.""MCI PUP 330B  19"""",2015,7,0,0,0,,35.55,35.55
3424,3317,"CMCI PUP 330B  19"OAD 330# MAX CAP.""MCI PUP 330B  19"""",2015,8,0,0,0,,35.55,35.55
3111,27402,M15M-QD2 SELF POWERED VACUUM LIFTER,2015,7,0,0,0,,35.55,35.55
3111,27402,M15M-QD2 SELF POWERED VACUUM LIFTER,2015,8,0,0,0,,35.55,35.55
3111,27402,M15M-QD2 SELF POWERED VACUUM LIFTER,2015,9,0,0,0,,35.55,35.55
3110,27402,M70S SELF POWERED VACUUMLIFTER,2015,8,0,0,0,,35.55,35.55
3110,27402,M70S SELF POWERED VACUUMLIFTER,2015,9,0,0,0,,35.55,35.55
3499,3317,MOD XB 3200-14-4-3-8-B10-N30,2015,7,0,0,0,,35.55,35.55
3555,27402,POSI TURNER MDL 6LS-120 S/N 07-87441 CAP. 1420 LBS.,2015,9,0,0,0,,35.55,35.55
2619,27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2015,3,0,0,0,,36.8,36.8
2618,27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2015,3,0,0,0,,36.8,36.8
2646,27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2015,3,0,0,0,,36.8,36.8
2632,27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2015,3,0,0,0,,36.8,36.8
2640,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2015,3,0,0,0,,36.8,36.8
2613,27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2015,3,0,0,0,,36.8,36.8
2643,27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2015,3,0,0,0,,36.8,36.8
2648,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2015,3,0,0,0,,36.8,36.8
2631,27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2015,3,0,0,0,,36.8,36.8
2673,PORTLAND,US SCALE 10K CAP. MDL SH3660-10K  sn# 071513-1,2015,3,0,0,0,,36.8,36.8
2629,27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2015,3,0,0,0,,36.81,36.81
2633,27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2015,3,0,0,0,,36.81,36.81
2671,27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2015,3,0,0,0,,36.81,36.81
2672,27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2015,3,0,0,0,,36.81,36.81
2642,27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2015,3,0,0,0,,36.81,36.81
2645,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2015,3,0,0,0,,36.81,36.81
2650,27402,SCALE AT WATER-JET,2015,3,0,0,0,,36.81,36.81
6313,27402,"MITUTOYO 18" DIGITAL CALIPER""ITUTOYO 18" DIGI""TUTOY",2015,12,0,0,0,,37,37
6269,4700,"STARRETT  1" MOD #569""TARRETT  ",2015,11,0,0,0,,38.12,38.12
6218,4700,STARETT MICROMETER MOD# 436,2015,11,0,0,0,,38.13,38.13
6553,2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2015,9,0,0,0,,38.31,38.31
4009,3405,ARONSON MOD. SHD30A S/N 77432 CAP. ROT. 36000 LBS,2015,9,0,0,0,,38.4,38.4
7293,3200,"BROWN & SHARPE, 497 SERIES,  P/N: 599-497-12",2015,12,0,0,0,,38.5,38.5
6213,27402,CATIC/FOWLER S/N G305229,2015,3,0,0,0,,39,39
6281,27402,"HELIOS 0 - 6" # 110""ELIOS ",2015,7,0,0,0,,39.42,39.42
6215,27402,"MITUTOYO 8" DIGITAL CALIPER S/N 0043209  MODEL# 500-197""ITUTOYO 8" DIGITAL CALIPER S/N 0043209  MODE""TUTOYO 8" DIGITAL CALIPER S/N 0043""UTOYO 8" DIGITAL CALIPER ""TOYO 8" DIGITAL C""OYO 8" DIG""YO 8",2015,7,0,0,0,,39.42,39.42
2673,PORTLAND,US SCALE 10K CAP. MDL SH3660-10K  sn# 071513-1,2015,7,0,0,0,,40.49,40.49
2619,27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2015,7,0,0,0,,40.5,40.5
2618,27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2015,7,0,0,0,,40.5,40.5
2625,4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2015,7,0,0,0,,40.5,40.5
2646,27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2015,7,0,0,0,,40.5,40.5
2608,3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2015,7,0,0,0,,40.5,40.5
2609,2958,CHATILLON 200 LB CAPACITY S/N 41508 MOD BP-13-2005,2015,7,0,0,0,,40.5,40.5
2628,4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2015,7,0,0,0,,40.5,40.5
2632,27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2015,7,0,0,0,,40.5,40.5
2630,27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2015,7,0,0,0,,40.5,40.5
2629,27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2015,7,0,0,0,,40.5,40.5
2634,27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2015,7,0,0,0,,40.5,40.5
2633,27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2015,7,0,0,0,,40.5,40.5
2639,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2015,7,0,0,0,,40.5,40.5
2640,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2015,7,0,0,0,,40.5,40.5
2671,27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2015,7,0,0,0,,40.5,40.5
2672,27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2015,7,0,0,0,,40.5,40.5
2613,27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2015,7,0,0,0,,40.5,40.5
2643,27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2015,7,0,0,0,,40.5,40.5
2642,27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2015,7,0,0,0,,40.5,40.5
2645,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2015,7,0,0,0,,40.5,40.5
2648,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2015,7,0,0,0,,40.5,40.5
2649,3317,"SALTER-BRECKNELL 10000 LB CAP SAWHORSE SCALE NDL 200, S/N 7E190090001145",2015,7,0,0,0,,40.5,40.5
2650,27402,SCALE AT WATER-JET,2015,7,0,0,0,,40.5,40.5
2606,3405,TOLEDO 400 LB CAPACITY  S/N 232293,2015,7,0,0,0,,40.5,40.5
2612,3405,TOLEDO 4000 LB CAPACITY HYDRO & CRANE ,2015,7,0,0,0,,40.5,40.5
2644,2958,TRANCELL 5000 LB CAP SCALE MDL TI-500-SL S/N 7D460190002994,2015,7,0,0,0,,40.5,40.5
2641,3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2015,7,0,0,0,,40.5,40.5
2624,3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2015,7,0,0,0,,40.5,40.5
2631,27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2015,7,0,0,0,,40.5,40.5
2626,4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2015,7,0,0,0,,40.5,40.5
2618,27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2015,4,0,0,0,,41.75,41.75
2613,27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2015,4,0,0,0,,41.75,41.75
2673,PORTLAND,US SCALE 10K CAP. MDL SH3660-10K  sn# 071513-1,2015,4,0,0,0,,41.75,41.75
2646,27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2015,4,0,0,0,,41.76,41.76
2671,27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2015,4,0,0,0,,41.76,41.76
2672,27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2015,4,0,0,0,,41.76,41.76
2643,27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2015,4,0,0,0,,41.76,41.76
2642,27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2015,4,0,0,0,,41.76,41.76
2645,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2015,4,0,0,0,,41.76,41.76
2648,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2015,4,0,0,0,,41.76,41.76
2649,3317,"SALTER-BRECKNELL 10000 LB CAP SAWHORSE SCALE NDL 200, S/N 7E190090001145",2015,4,0,0,0,,41.76,41.76
2650,27402,SCALE AT WATER-JET,2015,4,0,0,0,,41.76,41.76
2619,27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2015,4,0,0,0,,41.77,41.77
2625,4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2015,4,0,0,0,,41.77,41.77
2608,3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2015,4,0,0,0,,41.77,41.77
2609,2958,CHATILLON 200 LB CAPACITY S/N 41508 MOD BP-13-2005,2015,4,0,0,0,,41.77,41.77
2628,4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2015,4,0,0,0,,41.77,41.77
2632,27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2015,4,0,0,0,,41.77,41.77
2630,27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2015,4,0,0,0,,41.77,41.77
2629,27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2015,4,0,0,0,,41.77,41.77
2634,27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2015,4,0,0,0,,41.77,41.77
2633,27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2015,4,0,0,0,,41.77,41.77
2640,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2015,4,0,0,0,,41.77,41.77
2635,27402,OHAUS 120 LB CAP X .2 LBS SCALE S/N0016920-6DE,2015,4,0,0,0,,41.77,41.77
2606,3405,TOLEDO 400 LB CAPACITY  S/N 232293,2015,4,0,0,0,,41.77,41.77
2612,3405,TOLEDO 4000 LB CAPACITY HYDRO & CRANE ,2015,4,0,0,0,,41.77,41.77
2644,2958,TRANCELL 5000 LB CAP SCALE MDL TI-500-SL S/N 7D460190002994,2015,4,0,0,0,,41.77,41.77
2641,3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2015,4,0,0,0,,41.77,41.77
2624,3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2015,4,0,0,0,,41.77,41.77
2631,27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2015,4,0,0,0,,41.77,41.77
2626,4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2015,4,0,0,0,,41.77,41.77
2609,2958,CHATILLON 200 LB CAPACITY S/N 41508 MOD BP-13-2005,2015,5,0,0,0,,43.8,43.8
7228,27402,"MITUTOYO 12" DIGITAL CALIPER S/N0036080""ITUTOYO 12" DIGITAL CALIPER""TUTOYO 12" DIGIT""UTOYO ",2015,7,0,0,0,,43.8,43.8
6223,27402,"SPI 24" DIGITAL CALIPER""PI 24" DIGITAL C""I 24" DIGI"" 24" ""2",2015,7,0,0,0,,43.8,43.8
2606,3405,TOLEDO 400 LB CAPACITY  S/N 232293,2015,5,0,0,0,,43.8,43.8
2612,3405,TOLEDO 4000 LB CAPACITY HYDRO & CRANE ,2015,5,0,0,0,,43.8,43.8
2644,2958,TRANCELL 5000 LB CAP SCALE MDL TI-500-SL S/N 7D460190002994,2015,5,0,0,0,,43.8,43.8
2641,3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2015,5,0,0,0,,43.8,43.8
2624,3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2015,5,0,0,0,,43.8,43.8
6253,628,10 YR CYCLE AS PER JOHN OLSON,2015,5,0,0,0,,44,44
6642,3200,RAYMOND ELECTRIC #902-4DE4RTN,2015,5,0,0,0,,46.36,46.36
2671,27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2015,10,0,0,0,,46.53,46.53
2672,27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2015,10,0,0,0,,46.53,46.53
2643,27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2015,10,0,0,0,,46.53,46.53
2645,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2015,10,0,0,0,,46.53,46.53
2648,27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2015,10,0,0,0,,46.53,46.53
2650,27402,SCALE AT WATER-JET,2015,10,0,0,0,,46.53,46.53
2619,27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2015,10,0,0,0,,46.54,46.54
2625,4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2015,10,0,0,0,,46.54,46.54
2608,3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2015,10,0,0,0,,46.54,46.54
2609,2958,CHATILLON 200 LB CAPACITY S/N 41508 MOD BP-13-2005,2015,10,0,0,0,,46.54,46.54
2628,4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2015,10,0,0,0,,46.54,46.54
2632,27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2015,10,0,0,0,,46.54,46.54
2630,27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2015,10,0,0,0,,46.54,46.54
2629,27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2015,10,0,0,0,,46.54,46.54
2633,27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2015,10,0,0,0,,46.54,46.54
2639,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2015,10,0,0,0,,46.54,46.54
2640,27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2015,10,0,0,0,,46.54,46.54
2635,27402,OHAUS 120 LB CAP X .2 LBS SCALE S/N0016920-6DE,2015,10,0,0,0,,46.54,46.54
2642,27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2015,10,0,0,0,,46.54,46.54
2649,3317,"SALTER-BRECKNELL 10000 LB CAP SAWHORSE SCALE NDL 200, S/N 7E190090001145",2015,10,0,0,0,,46.54,46.54
2606,3405,TOLEDO 400 LB CAPACITY  S/N 232293,2015,10,0,0,0,,46.54,46.54
2612,3405,TOLEDO 4000 LB CAPACITY HYDRO & CRANE ,2015,10,0,0,0,,46.54,46.54
2644,2958,TRANCELL 5000 LB CAP SCALE MDL TI-500-SL S/N 7D460190002994,2015,10,0,0,0,,46.54,46.54
2641,3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2015,10,0,0,0,,46.54,46.54
2624,3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2015,10,0,0,0,,46.54,46.54
2631,27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2015,10,0,0,0,,46.54,46.54
2626,4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2015,10,0,0,0,,46.54,46.54
3527,2958,GENERAL SUPPORT EQUIPMENT,2015,6,0,0,0,,48.76,48.76
6388,628,36 AC/DC TRUE RMS CLAMP METER SS# 65857134,2015,9,0,0,0,,49.5,49.5
6388,628,36 AC/DC TRUE RMS CLAMP METER SS# 65857134,2015,10,0,0,0,,49.5,49.5
6315,27402,STARRETT MOD# T-436P-1,2015,3,0,0,0,,51.96,51.96
6481,27402,"DORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON""ORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT""RSE 40' X 91" FLATBED TRAILER, USED""SE 40' X 91" FLATBED T""E 40' X 91",2015,6,0,0,0,,52.29,52.29
6482,2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2015,7,0,0,0,,52.29,52.29
6480,27402,"UTILITY 40' LIC #8851 UG VIN 7L47650002 60,000 TR WT 8500, PAY LD 51,5000",2015,10,0,0,0,,52.29,52.29
6499,27402,"UTILITY 45' X 102 " CURTAIN VAN M104536 1UYFS2462EA178302""TILITY 45' X 102 " CURTAIN VAN M104536""ILITY 45' X 102 " CU""LIT",2015,8,0,0,0,,52.29,52.29
6319,27402,"STARRETT 0 - 24" OUTSIDE CALIPER S/N 123""TARRETT 0 - 24" OUTSIDE ""ARRETT 0 ",2015,3,0,0,0,,53.32,53.32
7230,3200,"PI TAPE 2"-24' OD E-Z READ 01070270""I TAPE 2"-24' OD E-Z READ"" TAPE 2"-24' OD ""TAPE 2"-""A",2015,10,0,0,0,,53.64,53.64
5531,3405,MISCELLANEOUS WELDING APPARATUS AT 34O5,2015,6,0,0,0,,54.23,54.23
4668,2440,"H E & M HYDRAULIC BAND SAW 18" HIGH X 24" WIDE"" E & M HYDRAULIC",2015,6,0,0,0,,54.9,54.9
7208,628,FLUKE DIGITAL MULTIMETER STD. CERT #616009,2015,4,0,0,0,,55,55
7207,628,"FLUKE DIGITAL MULTIMETER STD. REPLACES 6242, CERT #1000199573",2015,4,0,0,0,,55,55
6648,3200,HYSTER FORKLIFT 6000#  MODEL # S60BB4D6366V,2015,8,3,0,55.68,,0,55.68
6215,27402,"MITUTOYO 8" DIGITAL CALIPER S/N 0043209  MODEL# 500-197""ITUTOYO 8" DIGITAL CALIPER S/N 0043209  MODE""TUTOYO 8" DIGITAL CALIPER S/N 0043""UTOYO 8" DIGITAL CALIPER ""TOYO 8" DIGITAL C""OYO 8" DIG""YO 8",2015,11,0,0,0,,57.85,57.85
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2015,12,0,0,0,,59.8,59.8
6551,27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2015,12,0,0,0,,59.8,59.8
6555,27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2015,12,0,0,0,,59.8,59.8
6545,27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2015,12,0,0,0,,59.81,59.81
6395,3200,"COLLINS-PHILLIPS 12-24" INSIDE PI TAPE S/N 09189646""OLLINS-PHILLIPS 12-24" INSID""LLINS-",2015,8,0,0,0,,60,60
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2015,4,3.25,0,60.43,,0,60.43
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2015,11,0,0,0,,61.5,61.5
6553,2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2015,5,0,0,0,,61.86,61.86
6495,27402,"TRAILMOBILE 32' TANDEM AXLE TRAILER  L/N 2016-MY, TAB# TL014758 W/6541",2015,5,0,0,0,,62.71,62.71
6807,2958,WAREHOUSE: 6334.6. OFFICE: 940,2015,3,0,0,0,,63.41,63.41
4676,2440,"METLSAW PRECISION PLATE SAW 8" CAP. MDL NF 1214-T8 S/N 145""ETLSAW PRECISION PLATE SAW 8",2015,5,0,0,0,,64.2,64.2
4097,4700,CTL COIL UPERDER & HYDRAULIC UNIT,2015,3,0,0,0,,65,65
3579,3200,ACCO 12V D.C. VAC-U-LIFT S/N99-1118898 MDL 3200B,2015,4,0,0,0,,65.16,65.16
3581,4700,ACCO 8 PAD VAC-U-LIFT S/N 1062590 MDL B3200,2015,4,0,0,0,,65.16,65.16
3414,3317,ACCO POWER UNIT FOR MULTI PAD VACU LIFT,2015,4,0,0,0,,65.16,65.16
3598,3200,ANVER 4 PAD OVAL VAC LIFT W/POWER HEAD MDL M160M4-190OCR S/N 408468-1,2015,4,0,0,0,,65.16,65.16
3532,3317,ACCO 12 VOLT DC S/N 11-5743  MOD# B 3200 (PLASMA TABLE),2015,4,0,0,0,,65.17,65.17
3427,3317,"ACCO MOD 121323-1 S/N X5600  4100# MAX CAP, 415#/PAD",2015,4,0,0,0,,65.17,65.17
3425,27402,ACCO MOD# XB3200-14-4-3-8B10 N25  S/N A0950 4100# MAX CAP. 415#/PAD,2015,4,0,0,0,,65.17,65.17
3519,3317,ACCO POWER HEAD FOR MULTI PAD VAC LIFT,2015,4,0,0,0,,65.17,65.17
3410,3200,ACCO S/N 5126 3750# MAX CAP 625#/PAD,2015,4,0,0,0,,65.17,65.17
3507,3200,"CMCI PUP 330# MAX CAP. 19"OAD @ #1025 & @1008""MCI PUP 330# MAX CA",2015,4,0,0,0,,65.17,65.17
3424,3317,"CMCI PUP 330B  19"OAD 330# MAX CAP.""MCI PUP 330B  19"""",2015,4,0,0,0,,65.17,65.17
3499,3317,MOD XB 3200-14-4-3-8-B10-N30,2015,4,0,0,0,,65.17,65.17
6557,27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2015,3,0,0,0,,65.58,65.58
6544,628,1987 CHEV ASTRO VAN LIC # 893-YBP VIN  #1GNDM15Z9HB254574,2015,3,0,0,0,,65.59,65.59
6556,628,"FORD RANGER 2003, VIN# 1FTYR10DX3PB51909 LIC# B28201H",2015,3,0,0,0,,65.65,65.65
6397,3405,PROTO TORQUE WRENCH 90-600 FT. LB. 3/4 DRIVE,2015,9,0,0,0,,66,66
1043,3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,12,3.42,0,66.13,,0,66.13
3507,3200,"CMCI PUP 330# MAX CAP. 19"OAD @ #1025 & @1008""MCI PUP 330# MAX CA",2015,8,0,0,0,,66.14,66.14
6548,2440,1HTSDAAN6XH651645-LIC C39320D,2015,4,0,0,0,,66.74,66.74
6478,27402,"BUSBY 32' X 102" FB TRAILER LIC #4051SC""USBY 32' X 102" FB TRAI""SBY 32' ",2015,3,0,0,0,,66.74,66.74
6497,27402,"GREAT DANE TRAILER 45' X 96" LIC# 46159V VIN# 1GRDM9020MM054804 1991""REAT DANE TRAILER 45' X 96" LIC# 46159V ""EAT DANE TRAI",2015,6,0,0,0,,66.74,66.74
6558,27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2015,1,0,0,0,0,67.03,67.03
3532,3317,ACCO 12 VOLT DC S/N 11-5743  MOD# B 3200 (PLASMA TABLE),2015,10,0,0,0,,68.12,68.12
3523,27402,ACCO MANSAVER SHEET LIFTER 20000 LB CAP S/N 1307392,2015,10,0,0,0,,68.12,68.12
3579,3200,ACCO 12V D.C. VAC-U-LIFT S/N99-1118898 MDL 3200B,2015,10,0,0,0,,68.13,68.13
3581,4700,ACCO 8 PAD VAC-U-LIFT S/N 1062590 MDL B3200,2015,10,0,0,0,,68.13,68.13
3427,3317,"ACCO MOD 121323-1 S/N X5600  4100# MAX CAP, 415#/PAD",2015,10,0,0,0,,68.13,68.13
3425,27402,ACCO MOD# XB3200-14-4-3-8B10 N25  S/N A0950 4100# MAX CAP. 415#/PAD,2015,10,0,0,0,,68.13,68.13
3519,3317,ACCO POWER HEAD FOR MULTI PAD VAC LIFT,2015,10,0,0,0,,68.13,68.13
3410,3200,ACCO S/N 5126 3750# MAX CAP 625#/PAD,2015,10,0,0,0,,68.13,68.13
3598,3200,ANVER 4 PAD OVAL VAC LIFT W/POWER HEAD MDL M160M4-190OCR S/N 408468-1,2015,10,0,0,0,,68.13,68.13
3435,27402,ANVER 8 PAD MECHANICAL VACUUM LIFT MDL M250M-L & L200M8-231-4/44,2015,10,0,0,0,,68.13,68.13
3422,27402,ANVER SINGLE PAD MECHANICAL VACUUM LIFT 1100 LB CAP. S/N 080001983,2015,10,0,0,0,,68.13,68.13
3112,27402,ANVER VACUUM LIFTER M100M SN#,2015,10,0,0,0,,68.13,68.13
3587,27402,ANVEWR 3 PAD VACU-LIFT 6000 LBS. MAX. 12' X 6' MAX. LOAD SIZE,2015,10,0,0,0,,68.13,68.13
